# WAVENUMBER   TRANSMISSION    UNCERTAINTY     FLAG    lambda              
  7.4193673    0.9337544       0.0023785168    false   1347.8238207669494  
  7.4207726    0.9352154       0.002281764     true    1347.568589289836   
  7.4224443    0.93653184      0.002281764     true    1347.26507025507    
  7.424116     0.9373629       0.002281764     true    1346.961687915476   
  7.425788     0.93767315      0.002281764     true    1346.6584421787288  
  7.4274597    0.9374318       0.002281764     true    1346.355332952589   
  7.4291315    0.93661565      0.002281764     true    1346.0523601448983  
  7.4308033    0.9352107       0.002281764     true    1345.749523663582   
  7.4324746    0.93321335      0.002281764     true    1345.4469097350109  
  7.4341464    0.9306307       0.0022469151    true    1345.1443455917324  
  7.435818     0.9274797       0.0022469151    true    1344.8419174991266  
  7.4362297    0.9265895       0.0022469151    false   1344.767495843514   
  7.43749      0.9237862       0.0020860464    true    1344.53962536545    
  7.439162     0.9195834       0.0020860464    true    1344.2374690990412  
  7.4408336    0.91490984      0.0020860464    true    1343.9354486083203  
  7.442505     0.9098083       0.0020860464    true    1343.6336498876476  
  7.4441767    0.90432423      0.0020860464    true    1343.331900635234   
  7.4458485    0.89850557      0.0020860464    true    1343.0302868842905  
  7.4475203    0.8924026       0.0020860464    true    1342.7288085435669  
  7.449192     0.88606924      0.0020860464    true    1342.4274655218942  
  7.450864     0.87956405      0.0020685834    true    1342.1262577281861  
  7.4525356    0.8729525       0.0020685834    true    1341.825185071437   
  7.4530916    0.8707615       0.0020685834    false   1341.725086444466   
  7.454207     0.86630905      0.0020028707    true    1341.5243332765076  
  7.4558787    0.85971856      0.0020028707    true    1341.2235305825088  
  7.4575505    0.8532782       0.0020028707    true    1340.922862752969   
  7.4592223    0.8470977       0.0020028707    true    1340.6223296972096  
  7.460894     0.84129876      0.0020028707    true    1340.3219313246323  
  7.462566     0.8360132       0.0020028707    true    1340.0216675447207  
  7.4642377    0.8313798       0.0020028707    true    1339.7215382670397  
  7.465909     0.82753944      0.0020028707    true    1339.421628948213   
  7.467581     0.8246301       0.002004843     true    1339.1217683657108  
  7.4692526    0.8227798       0.002004843     true    1338.8220420146426  
  7.469954     0.8223584       0.002004843     false   1338.696326843946   
  7.4709244    0.82210016      0.0021385131    true    1338.5224498048974  
  7.472596     0.8226797       0.0021385131    true    1338.2229916464437  
  7.474268     0.8245776       0.0021385131    true    1337.9236674493304  
  7.4759398    0.82781875      0.0021385131    true    1337.624477123687   
  7.477611     0.83239025      0.0021385131    true    1337.3255058591592  
  7.479283     0.83823955      0.0021385131    true    1337.026582969046   
  7.4809546    0.84527516      0.0021385131    true    1336.7277936812989  
  7.4826264    0.8533688       0.0021385131    true    1336.429137906368   
  7.484298     0.86235994      0.002138933     true    1336.1306155547845  
  7.48597      0.87206185      0.002138933     true    1335.8322265371578  
  7.486816     0.8771734       0.002138933     false   1335.6812955309633  
  7.487642     0.88226944      0.0024035156    true    1335.533970764179   
  7.489313     0.89276725      0.0024035156    true    1335.2359331597631  
  7.490985     0.9033385       0.0024035156    true    1334.9379435705278  
  7.4926567    0.91377336      0.0024035156    true    1334.6400869585138  
  7.4943285    0.9238768       0.0024035156    true    1334.3423632347306  
  7.4960003    0.93347484      0.0024035156    true    1334.044772310266   
  7.497672     0.94241965      0.0024035156    true    1333.7473140962866  
  7.499344     0.9505923       0.0024035156    true    1333.44998850404    
  7.501015     0.95790404      0.0024088642    true    1333.1528801929517  
  7.502687     0.96429545      0.0024088642    true    1332.8558195404619  
  7.5036783    0.96764827      0.0024088642    false   1332.679730006074   
  7.504359     0.96973425      0.0022473496    true    1332.5588912439434  
  7.5060306    0.9742114       0.0022473496    true    1332.2620952149591  
  7.5077024    0.9777368       0.0022473496    true    1331.9654313651504  
  7.509374     0.9803341       0.0022473496    true    1331.6688996062367  
  7.511046     0.9820361       0.0022473496    true    1331.3724998500172  
  7.5127172    0.9828802       0.0022473496    true    1331.0763164926618  
  7.514389     0.98290426      0.0022473496    true    1330.780180439952   
  7.516061     0.98214483      0.0022473496    true    1330.4841761258272  
  7.5177326    0.9806351       0.0022457307    true    1330.1883034624     
  7.5194044    0.97840476      0.0022457307    true    1329.8925623618602  
  7.5205407    0.9764784       0.0022457307    false   1329.6916245707425  
  7.521076     0.9754808       0.0019845143    true    1329.5969527364762  
  7.522748     0.9718891       0.0019845143    true    1329.3014744985942  
  7.5244193    0.96765643      0.0019845143    true    1329.0062117823545  
  7.526091     0.96281284      0.0019845143    true    1328.7109960194146  
  7.527763     0.95739347      0.0019845143    true    1328.4159113815074  
  7.5294347    0.9514404       0.0019845143    true    1328.1209577812906  
  7.5311065    0.94500345      0.0019845143    true    1327.8261351314986  
  7.5327783    0.93814003      0.0019845143    true    1327.5314433449441  
  7.53445      0.9309145       0.0019845143    true    1327.236882334517   
  7.5361214    0.92339635      0.0019758318    true    1326.9425359735446  
  7.5374026    0.91747606      0.0019758318    false   1326.7169728195831  
  7.537793     0.9156574       0.0018406041    true    1326.6482362171112  
  7.539465     0.90776956      0.0018406041    true    1326.3540669759625  
  7.5411367    0.8998014       0.0018406041    true    1326.0600281632962  
  7.5428085    0.89181554      0.0018406041    true    1325.7661196923889  
  7.5444803    0.88386655      0.0018406041    true    1325.472341476592   
  7.5461516    0.87599957      0.0018406041    true    1325.1787771666445  
  7.5478234    0.8682499       0.0018406041    true    1324.8852591643417  
  7.549495     0.8606439       0.0018406041    true    1324.5918711576908  
  7.551167     0.85320103      0.0018406041    true    1324.298613060351   
  7.552839     0.8459363       0.0018399645    true    1324.0054847860572  
  7.554265     0.8398927       0.0018399645    false   1323.755516984061   
