# WAVENUMBER    TRANSMISSION    UNCERTAINTY     FLAG    lambda              
  11.060813     1.9516158E-4    2.1234395E-5    false   904.0926779146555   
  11.077674     2.4983397E-4    1.1542579E-5    false   902.7165882833727   
  11.094535     3.0450633E-4    2.616307E-5     false   901.3446812870768   
  11.111396     3.2032284E-4    1.7981663E-5    false   899.9769378849783   
  11.128257     3.1750306E-4    6.0090483E-6    false   898.6133391516864   
  11.145118     3.1468328E-4    1.395942E-5     false   897.253866276336    
  11.161979     3.0359134E-4    1.7608958E-5    false   895.8985005617221   
  11.17884      2.891283E-4     5.0938957E-6    false   894.5472234234439   
  11.195701     2.746653E-4     6.883762E-6     false   893.2000163890536   
  11.212562     2.9747243E-4    1.5805907E-5    false   891.8568610972167   
  11.229423     2.874925E-4     1.4455228E-5    false   890.5177392968758   
  11.246284     3.6859614E-4    2.2218721E-5    false   889.1826328464255   
  11.2631445    4.0888693E-4    2.1969214E-5    false   887.8515237128927   
  11.280005     4.5051464E-4    2.3152705E-5    false   886.5243939711241   
  11.296866     4.9214234E-4    1.8802299E-5    false   885.2012258029822   
  11.313727     3.481329E-4     1.2861423E-5    false   883.8820014965478   
  11.330588     5.0529814E-4    2.2767072E-5    false   882.5667034453294   
  11.34745      5.082856E-4     2.7185408E-5    false   881.2552400840968   
  11.364311     4.867019E-4     5.7317993E-6    false   879.9477423612477   
  11.381172     4.6073875E-4    3.0974134E-5    false   878.6441186979347   
  11.398033     4.347756E-4     3.2030024E-5    false   877.3443519016201   
  11.414894     4.2828958E-4    1.3774375E-5    false   876.0484248813473   
  11.431755     4.2437567E-4    2.1200667E-5    false   874.7563206469908   
  11.448616     4.2046176E-4    2.2473785E-5    false   873.468022308514    
  11.465477     4.3700804E-4    1.719322E-5     false   872.1835130752333   
  11.482338     4.5538408E-4    2.9083903E-5    false   870.9027762550888   
  11.499199     4.7376013E-4    2.3119497E-5    false   869.6257952539206   
  11.51606      4.8864033E-4    9.157009E-6     false   868.3525535747528   
  11.532921     5.0334615E-4    1.3552632E-5    false   867.0830348170831   
  11.549782     4.7333972E-4    1.3721734E-5    false   865.817222676178    
  11.566643     5.334884E-4     1.16066185E-5   false   864.555100942375    
  11.583504     5.4893445E-4    1.6798356E-5    false   863.2966535003916   
  11.600365     5.648851E-4     1.4632227E-5    false   862.0418643286376   
  11.617226     6.0368574E-4    2.8156237E-5    false   860.7907174985371   
  11.634087     6.424864E-4     2.2157485E-5    false   859.5431971738531   
  11.650948     6.798065E-4     1.8198532E-5    false   858.2992876100196   
  11.667809     6.922761E-4     1.8706955E-5    false   857.0589731534802   
  11.6846695    6.911732E-4     2.3264933E-5    false   855.8222382410303   
  11.70153      5.069202E-4     1.3639293E-5    false   854.5890673991665   
  11.718391     4.8126385E-4    6.560795E-6     false   853.3594452434418   
  11.735252     6.699634E-4     1.0862726E-5    false   852.1333564778245   
  11.752113     5.9144E-4       1.3061774E-5    false   850.910785894066    
  11.768974     6.3086423E-4    1.1472114E-5    false   849.6917183710698   
  11.785835     7.135873E-4     1.7589366E-5    false   848.47613887427     
  11.802696     7.462693E-4     1.4891987E-5    false   847.2640324550114   
  11.819557     5.7488104E-4    9.269249E-6     false   846.0553842499386   
  11.836418     8.4398134E-4    1.5452848E-5    false   844.8501794803867   
  11.85328      7.1537646E-4    1.11984355E-5   false   843.6483355747193   
  11.870141     7.85291E-4      1.1693274E-5    false   842.4499738686702   
  11.887002     9.151151E-4     1.1798391E-5    false   841.2550117634788   
  11.903863     9.863821E-4     1.8101608E-5    false   840.0634348132786   
  11.920724     6.9710304E-4    2.4453439E-5    false   838.8752286539329   
  11.937585     0.0010525404    2.5640085E-5    false   837.6903790024578   
  11.954446     8.4074435E-4    2.2172462E-5    false   836.5088716564507   
  11.971307     0.0011019678    8.133792E-6     false   835.3306924935224   
  11.988168     0.0011218071    1.7859746E-5    false   834.155827470734    
  12.005029     0.0011412014    1.8948469E-5    false   832.98426262404     
  12.02189      0.0011595483    2.2611483E-5    false   831.8159840677337   
  12.038751     0.0010460531    1.239212E-5     false   830.6509779938995   
  12.055612     0.0010930708    1.1941486E-5    false   829.4892306718692   
  12.072473     0.0012220535    1.23083455E-5   false   828.3307284476817   
  12.089334     9.6573425E-4    2.0473532E-5    false   827.1754577435485   
  12.1061945    0.0012400784    1.1481713E-5    false   826.0234050573231   
  12.123055     0.0011505346    1.1516904E-5    false   824.8745569619756   
  12.139916     0.0010258193    7.1730497E-6    false   823.7289001050699   
  12.156777     0.001368651     1.1773491E-5    false   822.5864212082475   
  12.173638     0.0013929568    1.5212261E-5    false   821.4471070667141   
  12.190499     6.8503333E-4    2.9847852E-6    false   820.3109445487306   
  12.20736      0.0014177738    7.934986E-6     false   819.177920595109    
  12.224221     0.0014705877    1.2527878E-5    false   818.0480222187116   
  12.241082     0.0013299335    1.7757055E-5    false   816.9212365039551   
  12.257943     0.0014074849    2.3916256E-5    false   815.797550606319    
  12.274804     0.0014458232    2.539186E-5     false   814.6769517518558   
  12.291665     0.0016818597    1.862154E-5     false   813.5594272367093   
  12.308526     0.001632014     1.4985624E-5    false   812.4449644266326   
  12.325388     0.001808979     1.1894483E-5    false   811.3334879797488   
  12.342249     0.001404133     1.4255256E-5    false   810.2251111245388   
  12.35911      0.0013918565    1.4762911E-5    false   809.1197584838758   
  12.375971     0.0010000924    6.9138578E-6    false   808.0174176972347   
  12.392832     6.743984E-4     3.980783E-6     false   806.9180764713586   
  12.409693     7.5100135E-4    7.608177E-6     false   805.8217225798013   
  12.426554     0.0014727323    1.4424868E-5    false   804.7283438624744   
  12.443415     0.0016544001    1.4314709E-5    false   803.6379282251979   
  12.460276     0.0016474772    6.184558E-6     false   802.550463639254    
  12.477137     0.0014674298    6.2610197E-6    false   801.4659381409447   
  12.493998     0.0016215263    1.3108708E-5    false   800.3843398311537   
  12.510859     0.0014341152    7.74506E-6      false   799.3056568749101   
  12.5277195    0.0015270385    3.7844507E-6    false   798.229877500958    
  12.54458      0.0015317773    1.2391309E-5    false   797.1569900013274   
  12.561441     0.0014990624    1.9930081E-5    false   796.0869827309095   
  12.578302     0.0027336804    2.2786453E-5    false   795.0198441070363   
  12.595163     0.002822838     1.4134891E-5    false   793.9555626090616   
  12.612024     0.0020170624    4.5343836E-6    false   792.8941267779466   
  12.628885     0.0015368934    9.32472E-6      false   791.8355252158492   
  12.645746     4.3675824E-4    1.7160219E-6    false   790.7797465857155   
  12.662607     0.0027950201    1.252863E-5     false   789.7267796108756   
  12.679468     0.0032227763    1.31453835E-5   false   788.6766130746411   
  12.696329     0.0030279593    1.4048633E-5    false   787.6292358199081   
  12.71319      0.0031455988    9.767767E-6     false   786.5846367487611   
  12.730051     0.0022637115    8.496219E-6     false   785.5428048220816   
  12.746912     0.002542509     7.841285E-6     false   784.503729059159    
  12.763773     0.0026854798    1.1346703E-5    false   783.4673985373048   
  12.780634     0.003334818     1.1083046E-5    false   782.4338023914697   
  12.797495     0.0025084242    6.023028E-6     false   781.4029298138644   
  12.814356     0.0020621654    1.08118265E-5   false   780.3747700535827   
  12.831218     0.0034315374    1.844088E-5     false   779.3492544914503   
  12.848079     0.0023411736    1.2966123E-5    false   778.3264884906956   
  12.86494      0.0011286031    4.470486E-6     false   777.3064033915235   
  12.881801     0.0023636124    8.261408E-6     false   776.2889886668542   
  12.898662     0.003452054     1.5761134E-5    false   775.2742338446519   
  12.915523     0.0037714047    1.4556881E-5    false   774.2621285075649   
  12.932384     0.0044404627    1.1103756E-5    false   773.252662292569    
  12.9492445    0.0033106203    1.3583111E-5    false   772.2458248906138   
  12.966105     0.002276811     1.2303343E-5    false   771.2416060462725   
  12.982966     0.0030348161    9.031844E-6     false   770.2399955573925   
  12.999827     0.0031675666    1.4707782E-5    false   769.2409832747512   
  13.016688     0.0041423384    2.064532E-5     false   768.2445591017121   
  13.033549     0.004385815     2.4365909E-5    false   767.2507129938851   
  13.05041      0.004347011     3.509739E-5     false   766.259434958789    
  13.067271     0.003952186     2.5055544E-5    false   765.270715055517    
  13.084132     0.0030912678    9.832168E-6     false   764.2845433944034   
  13.100993     0.0045795226    1.284585E-5     false   763.3009101366948   
  13.117854     0.004025569     1.8992116E-5    false   762.3198054942227   
  13.134715     0.0034285784    1.3518367E-5    false   761.3412197290779   
  13.151576     0.003680935     1.2909662E-5    false   760.3651431532903   
  13.168437     0.0047228136    1.4576761E-5    false   759.391566128507    
  13.185298     0.0063016       1.7867767E-5    false   758.4204790656763   
  13.202159     0.00501053      1.3496281E-5    false   757.451872424733    
  13.21902      0.004660741     1.8797147E-5    false   756.4857367142849   
  13.235881     0.0025838579    1.3152428E-5    false   755.5220624913043   
  13.252742     0.0024927245    8.317209E-6     false   754.5608403608186   
  13.269603     0.0036284341    8.982432E-6     false   753.6020609756071   
  13.286464     0.0041518705    1.2490657E-5    false   752.6457150358957   
  13.303326     0.004335791     1.1776312E-5    false   751.6917394025957   
  13.320187     0.0031365808    9.7931525E-6    false   750.7402327791885   
  13.337048     0.0023725752    7.3599613E-6    false   749.7911319831348   
  13.353909     0.0041658776    1.3659932E-5    false   748.8444279014708   
  13.3707695    0.005164579     2.2312764E-5    false   747.9001114671988   
  13.38763      0.005975711     1.947087E-5     false   746.9581736589993   
  13.404491     0.005295959     2.0026266E-5    false   746.0186055009425   
  13.421352     0.0042161285    1.44811565E-5   false   745.0813980622039   
  13.438213     0.0050736624    1.7468703E-5    false   744.1465424567815   
  13.455074     0.0047570183    1.7340417E-5    false   743.2140298432141   
  13.471935     0.0024988116    1.1602939E-5    false   742.283851424303    
  13.488796     0.0031734337    1.0475181E-5    false   741.3559984468357   
  13.505657     0.005922658     1.4483555E-5    false   740.4304622013108   
  13.522518     0.0060501965    2.0672434E-5    false   739.5072340216659   
  13.539379     0.0040165023    1.5078501E-5    false   738.5863052850067   
  13.55624      0.0037010747    1.3758857E-5    false   737.6676674113393   
  13.573101     0.004176191     1.5529076E-5    false   736.7513118633027   
  13.589962     0.005204572     2.1160471E-5    false   735.8372301459049   
  13.606823     0.006305074     3.0235897E-5    false   734.9254138062606   
  13.623684     0.010368804     4.824127E-5     false   734.0158544333303   
  13.640545     0.011288141     5.123982E-5     false   733.1085436576618   
  13.657406     0.008769885     3.8216996E-5    false   732.2034731511335   
  13.674267     0.0073692007    2.6095422E-5    false   731.300634626699    
  13.691128     0.008669412     2.1290518E-5    false   730.4000198381352   
  13.707989     0.013653301     3.798867E-5     false   729.501620579791    
  13.72485      0.016706973     5.5032473E-5    false   728.6054286863373   
  13.741711     0.013571011     4.7243095E-5    false   727.7114360325203   
  13.758572     0.009585772     3.2162538E-5    false   726.8196345329159   
  13.775434     0.008099522     2.1970674E-5    false   725.9299658854952   
  13.7922945    0.0081756525    2.4304953E-5    false   725.0425227189453   
  13.809155     0.0069033676    1.9488652E-5    false   724.1572466864352   
  13.826016     0.008412372     2.0424048E-5    false   723.2741298594411   
  13.842877     0.013351036     4.1852065E-5    false   722.3931643480687   
  13.859738     0.015595522     4.662487E-5     false   721.5143423008166   
  13.876599     0.012977616     4.30371E-5      false   720.6376559043438   
  13.89346      0.010934776     3.6684447E-5    false   719.7630973832382   
  13.910321     0.009624843     2.7804572E-5    false   718.8906589997868   
  13.927182     0.014488405     5.411514E-5     false   718.0203330537469   
  13.944043     0.025150783     8.184693E-5     false   717.1521118821199   
  13.960904     0.03136283      1.0035151E-4    false   716.2859878589275   
  13.977765     0.030885711     9.049241E-5     false   715.4219533949854   
  13.994626     0.021992356     6.397763E-5     false   714.5600009376856   
  14.011487     0.015633631     5.139736E-5     false   713.7001229707729   
  14.028348     0.013749341     4.580788E-5     false   712.8423120141288   
  14.045209     0.017576115     5.6211302E-5    false   711.9865606235531   
  14.06207      0.025475956     7.934563E-5     false   711.1328613905496   
  14.078931     0.029284995     8.0354854E-5    false   710.2812069421112   
  14.095792     0.025009615     8.452223E-5     false   709.4315899405087   
  14.112653     0.016937414     6.968928E-5     false   708.58400308308     
  14.129514     0.012809018     4.160831E-5     false   707.7384391020196   
  14.146375     0.013005287     4.5462144E-5    false   706.8948907641724   
  14.163236     0.018635225     5.4039094E-5    false   706.053350870827    
  14.180097     0.025579577     6.8870795E-5    false   705.21381225751     
  14.196958     0.029019764     1.0219168E-4    false   704.3762677937841   
  14.213819     0.02663498      9.559498E-5     false   703.5407103830453   
  14.2306795    0.021916527     7.808782E-5     false   702.7071329623229   
  14.24754      0.021697141     6.327197E-5     false   701.8755285020799   
  14.264401     0.029106833     6.5627355E-5    false   701.0458900060165   
  14.281263     0.046705563     1.08494976E-4   false   700.2181637516953   
  14.298124     0.063676156     1.5710377E-4    false   699.3924364372723   
  14.314985     0.061573755     1.7450035E-4    false   698.568654295203    
  14.331846     0.051700443     1.5348413E-4    false   697.7468104601868   
  14.348707     0.039663207     1.0414964E-4    false   696.9268980991924   
  14.365568     0.03790985      9.741319E-5     false   696.1089104112685   
  14.382429     0.045372985     1.1749577E-4    false   695.2928406273561   
  14.39929      0.05622163      1.2237625E-4    false   694.4786820101002   
  14.416151     0.05882034      1.2629307E-4    false   693.6664278536666   
  14.433012     0.04693934      1.02530765E-4   false   692.856071483556    
  14.449873     0.030133698     6.99631E-5      false   692.0476062564226   
  14.466734     0.021159938     4.5471334E-5    false   691.2410255598911   
  14.483595     0.021953473     4.0715786E-5    false   690.4363228123776   
  14.500456     0.029797662     6.48016E-5      false   689.6334914629101   
  14.517317     0.038782835     6.865006E-5     false   688.8325249909509   
  14.534178     0.0417484       8.890153E-5     false   688.0334169062196   
  14.551039     0.034047484     9.682102E-5     false   687.2361607485186   
  14.5679       0.02767825      5.295014E-5     false   686.4407500875583   
  14.584761     0.027076183     6.081192E-5     false   685.6471785227843   
  14.601622     0.032308016     8.416529E-5     false   684.8554396832062   
  14.618483     0.046224605     9.290945E-5     false   684.0655272272269   
  14.619761     0.047571488     1.682713E-4     true    684.0056879577605   
  14.621432     0.049376015     1.682713E-4     true    683.9275244602958   
  14.623104     0.051220857     1.682713E-4     true    683.849334226197    
  14.624776     0.05309502      1.682713E-4     true    683.7711618683018   
  14.626448     0.054985877     1.682713E-4     true    683.6930073804805   
  14.628119     0.05687932      1.682713E-4     true    683.6148707566061   
  14.62979      0.058760084     1.682713E-4     true    683.5367965483665   
  14.631462     0.060612176     1.682713E-4     true    683.4586956238348   
  14.633134     0.06241937      1.682713E-4     true    683.3806125448897   
  14.634806     0.06416578      1.682713E-4     true    683.3025473054156   
  14.635344     0.064712964     1.682713E-4     false   683.2774348424732   
  14.6364765    0.06583642      2.1402167E-4    true    683.2245444164109   
  14.638148     0.06741776      2.1402167E-4    true    683.1465148273745   
  14.63982      0.06889814      2.1402167E-4    true    683.068503059482    
  14.641492     0.07026811      2.1402167E-4    true    682.9905091066292   
  14.643164     0.071520604     2.1402167E-4    true    682.9125329627138   
  14.6448345    0.072650954     2.1402167E-4    true    682.8346190879502   
  14.646506     0.073656715     2.1402167E-4    true    682.7566785334654   
  14.648178     0.074537374     2.1402167E-4    true    682.6787557696334   
  14.64985      0.075293876     2.1402167E-4    true    682.6008507903633   
  14.651522     0.07592813      2.1402167E-4    true    682.5229635895672   
  14.6522045    0.076152794     2.1402167E-4    false   682.4911562456269   
  14.6531925    0.07644242      1.7432701E-4    true    682.4451385767615   
  14.654864     0.07683886      1.7432701E-4    true    682.367286904528    
  14.656536     0.07711892      1.7432701E-4    true    682.2894529925252   
  14.658208     0.07728307      1.7432701E-4    true    682.2116368346763   
  14.65988      0.077330574     1.7432701E-4    true    682.1338384249075   
  14.6615505    0.07725948      1.7432701E-4    true    682.0561021221237   
  14.663222     0.07706681      1.7432701E-4    true    681.9783391801882   
  14.664894     0.07674891      1.7432701E-4    true    681.9005939681307   
  14.666566     0.07630202      1.7432701E-4    true    681.8228664798883   
  14.668237     0.07572295      1.7432701E-4    true    681.745201033941    
  14.669065     0.07538632      1.7432701E-4    false   681.7066851822597   
  14.669909     0.0750098       2.6639245E-4    true    681.6675089650495   
  14.67158      0.07416277      2.6639245E-4    true    681.5898346018046   
  14.673252     0.07318483      2.6639245E-4    true    681.5121779381543   
  14.674924     0.072082415     2.6639245E-4    true    681.4345389680495   
  14.676595     0.07086578      2.6639245E-4    true    681.3569619595147   
  14.678267     0.06954932      2.6639245E-4    true    681.2793583482801   
  14.679938     0.06815155      2.6639245E-4    true    681.2017724124637   
  14.68161      0.066694826     2.6639245E-4    true    681.1242041460276   
  14.683282     0.06520491      2.6639245E-4    true    681.0466535429363   
  14.684953     0.063710205     2.6639245E-4    true    680.9691648208449   
  14.685926     0.062849216     2.6639245E-4    false   680.9240154266653   
  14.686625     0.062240887     1.9197505E-4    true    680.8916495162805   
  14.688296     0.06082785      1.9197505E-4    true    680.8141518569751   
  14.689968     0.059501655     1.9197505E-4    true    680.736671836904    
  14.69164      0.058291398     1.9197505E-4    true    680.6592094500458   
  14.693311     0.057223722     1.9197505E-4    true    680.5818088637716   
  14.694983     0.0563219       1.9197505E-4    true    680.5043817152348   
  14.696654     0.055605125     1.9197505E-4    true    680.4269721818656   
  14.698326     0.05508801      1.9197505E-4    true    680.3495802576537   
  14.699998     0.05478032      1.9197505E-4    true    680.2722059365911   
  14.701669     0.054686937     1.9197505E-4    true    680.1948933358511   
  14.702787     0.05474436      1.9197505E-4    false   680.143140781696    
  14.703341     0.05480808      1.7505426E-4    true    680.1175541930409   
  14.705012     0.055139683     1.7505426E-4    true    680.0402326353757   
  14.706684     0.05567398      1.7505426E-4    true    679.9629286568589   
  14.708356     0.056400146     1.7505426E-4    true    679.885642251496    
  14.710027     0.057305064     1.7505426E-4    true    679.8084174863486   
  14.711699     0.058374044     1.7505426E-4    true    679.7311661993057   
  14.71337      0.05959154      1.7505426E-4    true    679.6539324674537   
  14.715042     0.060941752     1.7505426E-4    true    679.5767162848091   
  14.716714     0.06240915      1.7505426E-4    true    679.4995176453915   
  14.718385     0.06397883      1.7505426E-4    true    679.422380566235    
  14.719648     0.06522472      1.7505426E-4    false   679.364055078599    
  14.720057     0.06563676      2.0694023E-4    true    679.3452169853407   
  14.721728     0.06736988      2.0694023E-4    true    679.2680709297513   
  14.7234       0.069166064     2.0694023E-4    true    679.1909423934962   
  14.725071     0.071014024     2.0694023E-4    true    679.1138753536512   
  14.726743     0.07290309      2.0694023E-4    true    679.0367818281816   
  14.728415     0.07482301      2.0694023E-4    true    678.959705804157    
  14.730086     0.07676367      2.0694023E-4    true    678.8826472756183   
  14.731758     0.078714915     2.0694023E-4    true    678.8056062366093   
  14.733429     0.080666326     2.0694023E-4    true    678.7286266143313   
  14.735101     0.082607076     2.0694023E-4    true    678.6516205265555   
  14.73651      0.0842262       2.0694023E-4    false   678.5867082620632   
  14.736773     0.084525876     1.9153889E-4    true    678.5746319104597   
  14.738444     0.08641093      1.9153889E-4    true    678.497660760099    
  14.740116     0.08824997      1.9153889E-4    true    678.4207070695307   
  14.741787     0.09003031      1.9153889E-4    true    678.3438147161669   
  14.743459     0.09173898      1.9153889E-4    true    678.2668959174139   
  14.745131     0.093362786     1.9153889E-4    true    678.1899945606443   
  14.746802     0.094888516     1.9153889E-4    true    678.1131106399262   
  14.748474     0.09630298      1.9153889E-4    true    678.0362441493302   
  14.750145     0.09759316      1.9153889E-4    true    677.9594389165642   
  14.751817     0.09874632      1.9153889E-4    true    677.8826072585007   
  14.753371     0.09968459      1.9153889E-4    false   677.811182149538    
  14.753489     0.09975012      2.8994936E-4    true    677.8057930127909   
  14.75516      0.10059269      2.8994936E-4    true    677.7289961735162   
  14.756832     0.10126281      2.8994936E-4    true    677.6522167347608   
  14.758503     0.101750016     2.8994936E-4    true    677.5754984746126   
  14.760175     0.10204483      2.8994936E-4    true    677.4987538092408   
  14.761847     0.102138944     2.8994936E-4    true    677.4220265266604   
  14.763518     0.10202552      2.8994936E-4    true    677.3453166209655   
  14.76519      0.101699434     2.8994936E-4    true    677.2686240862542   
  14.766861     0.10115765      2.8994936E-4    true    677.1919926510781   
  14.768533     0.10039949      2.8994936E-4    true    677.1153348307357   
  14.770205     0.0994269       2.8994936E-4    true    677.0386943636886   
  14.770232     0.099409364     2.8994936E-4    false   677.0374266410317   
  14.771876     0.098244786     2.5923553E-4    true    676.9620712440446   
  14.773547     0.09686105      2.5923553E-4    true    676.8855091607894   
  14.775219     0.09528677      2.5923553E-4    true    676.8089207084      
  14.776891     0.0935361       2.5923553E-4    true    676.7323495857581   
  14.778563     0.09162607      2.5923553E-4    true    676.6557957869823   
  14.780234     0.08957632      2.5923553E-4    true    676.5792593061942   
  14.781905     0.087408625     2.5923553E-4    true    676.5027837829939   
  14.783577     0.08514634      2.5923553E-4    true    676.4262819106855   
  14.785249     0.08281376      2.5923553E-4    true    676.3497973387483   
  14.786921     0.08043547      2.5923553E-4    true    676.2733300613148   
  14.787093     0.08018852      2.5923553E-4    false   676.265435679758    
  14.788592     0.07803558      1.2535646E-4    true    676.1968800725198   
  14.790263     0.075637124     1.2535646E-4    true    676.120490962662    
  14.791935     0.07326144      1.2535646E-4    true    676.0440755237044   
  14.793607     0.070927724     1.2535646E-4    true    675.9676773558085   
  14.795279     0.06865268      1.2535646E-4    true    675.8912964531203   
  14.79695      0.066450424     1.2535646E-4    true    675.8149328097871   
  14.798621     0.06433247      1.2535646E-4    true    675.7386299668909   
  14.800293     0.062307965     1.2535646E-4    true    675.6623008148857   
  14.801965     0.060384028     1.2535646E-4    true    675.5859889046991   
  14.803637     0.058566254     1.2535646E-4    true    675.5096942304895   
  14.803954     0.058233384     1.2535646E-4    false   675.4952032365245   
  14.805308     0.05685927      1.2863221E-4    true    675.4334167864183   
  14.806979     0.055267334     1.2863221E-4    true    675.3572000644328   
  14.808651     0.05379492      1.2863221E-4    true    675.2809570533119   
  14.810323     0.052447226     1.2863221E-4    true    675.2047312548323   
  14.811995     0.051230554     1.2863221E-4    true    675.1285226631654   
  14.813666     0.05015254      1.2863221E-4    true    675.052331272486    
  14.815337     0.04922221      1.2863221E-4    true    674.9762005256902   
  14.817009     0.04844981      1.2863221E-4    true    674.9000435097151   
  14.818681     0.047846474     1.2863221E-4    true    674.8239036772695   
  14.820353     0.047423698     1.2863221E-4    true    674.7477810225384   
  14.820815     0.047339942     1.2863221E-4    false   674.7267233095749   
  14.822024     0.047192667     1.4019536E-4    true    674.6716755397096   
  14.823695     0.047163516     1.4019536E-4    true    674.5956306227105   
  14.825367     0.04734452      1.4019536E-4    true    674.5195594564713   
  14.827039     0.0477413       1.4019536E-4    true    674.4435054447156   
  14.828711     0.04835613      1.4019536E-4    true    674.3674685816414   
  14.830381     0.049187336     1.4019536E-4    true    674.2914922220632   
  14.832053     0.050228886     1.4019536E-4    true    674.2154896291827   
  14.833725     0.051470194     1.4019536E-4    true    674.1395041675967   
  14.835397     0.052896135     1.4019536E-4    true    674.063535831514    
  14.837069     0.05448728      1.4019536E-4    true    673.9875846151452   
  14.837676     0.05510202      1.4019536E-4    false   673.9599899244339   
  14.838739     0.056220353     1.87764E-4      true    673.9116938244856   
  14.840411     0.05806889      1.87764E-4      true    673.8357768204313   
  14.842083     0.060004015     1.87764E-4      true    673.7598769187432   
  14.843755     0.06199532      1.87764E-4      true    673.6839941136429   
  14.845427     0.064011805     1.87764E-4      true    673.6081283993547   
  14.847097     0.0660228       1.87764E-4      true    673.532323033136    
  14.848769     0.06799878      1.87764E-4      true    673.4564914734128   
  14.850441     0.06991214      1.87764E-4      true    673.3806769871927   
  14.852113     0.071737766     1.87764E-4      true    673.3048795687104   
  14.853785     0.07345344      1.87764E-4      true    673.2290992122025   
  14.854537     0.07418476      1.87764E-4      false   673.1949971337518   
  14.855455     0.075040124     1.8584392E-4    true    673.1533791262724   
  14.857127     0.076481976     1.8584392E-4    true    673.0776328667107   
  14.858799     0.07776629      1.8584392E-4    true    673.0019036518538   
  14.860471     0.07888328      1.8584392E-4    true    672.926191475949    
  14.862143     0.07982573      1.8584392E-4    true    672.8504963332465   
  14.863813     0.080588646     1.8584392E-4    true    672.7748613837767   
  14.865485     0.081168875     1.8584392E-4    true    672.6992002805309   
  14.867157     0.08156472      1.8584392E-4    true    672.6235561932561   
  14.868829     0.08177568      1.8584392E-4    true    672.5479291162129   
  14.870501     0.08180221      1.8584392E-4    true    672.4723190436642   
  14.871398     0.081740834     1.8584392E-4    false   672.4317390171511   
  14.872171     0.08164559      1.2391733E-4    true    672.3967690871494   
  14.873843     0.08130795      1.2391733E-4    true    672.321192996697    
  14.875515     0.08079231      1.2391733E-4    true    672.2456338935466   
  14.877187     0.08010278      1.2391733E-4    true    672.1700917719716   
  14.878859     0.07924476      1.2391733E-4    true    672.0945666262478   
  14.880529     0.078225195     1.2391733E-4    true    672.0191015195055   
  14.882201     0.07705281      1.2391733E-4    true    671.9436102986461   
  14.883873     0.07573831      1.2391733E-4    true    671.8681360364845   
  14.885545     0.07429453      1.2391733E-4    true    671.7926787273063   
  14.887216     0.07273648      1.2391733E-4    true    671.7172813955742   
  14.888259     0.071714155     1.2391733E-4    false   671.6702096810737   
  14.888887     0.07108128      1.0437406E-4    true    671.6418579655691   
  14.890559     0.06934798      1.0437406E-4    true    671.5664514714246   
  14.892231     0.06755731      1.0437406E-4    true    671.4910619074368   
  14.893903     0.06573128      1.0437406E-4    true    671.4156892679052   
  14.895574     0.06389269      1.0437406E-4    true    671.3403765290293   
  14.897245     0.06206467      1.0437406E-4    true    671.2650377116701   
  14.898917     0.060270052     1.0437406E-4    true    671.189715801682    
  14.900589     0.05853089      1.0437406E-4    true    671.1144107933744   
  14.902261     0.056867905     1.0437406E-4    true    671.0391226810591   
  14.903932     0.055300042     1.0437406E-4    true    670.9638943927546   
  14.90512      0.054253027     1.0437406E-4    false   670.9104032586287   
  14.905603     0.053844083     8.279174E-5     true    670.8886400457386   
  14.907275     0.052514378     8.279174E-5     true    670.8134025776689   
  14.908947     0.05132266      8.279174E-5     true    670.7381819828668   
  14.910619     0.050277993     8.279174E-5     true    670.6629782556569   
  14.91229      0.049386803     8.279174E-5     true    670.5878342759573   
  14.913961     0.04865301      8.279174E-5     true    670.5126642573017   
  14.915633     0.04807824      8.279174E-5     true    670.43751108923     
  14.917305     0.047662094     8.279174E-5     true    670.3623747660774   
  14.918976     0.047402438     8.279174E-5     true    670.2872981293403   
  14.920648     0.04729573      8.279174E-5     true    670.2121954694383   
  14.921981     0.047316995     8.279174E-5     false   670.1523139094428   
  14.922319     0.04733735      8.044297E-5     true    670.1371096374772   
  14.923991     0.04752187      8.044297E-5     true    670.0620406278023   
  14.925663     0.047843333     8.044297E-5     true    669.9869884347606   
  14.927334     0.048295483     8.044297E-5     true    669.9119958518938   
  14.929006     0.048871942     8.044297E-5     true    669.8369772655858   
  14.930677     0.049566336     8.044297E-5     true    669.7619754789713   
  14.932349     0.050372396     8.044297E-5     true    669.6869904864079   
  14.934021     0.051284023     8.044297E-5     true    669.6120222822555   
  14.935692     0.052295286     8.044297E-5     true    669.5371136121811   
  14.937364     0.05340047      8.044297E-5     true    669.462178958372    
  14.938842     0.054451272     8.044297E-5     false   669.3959358195095   
  14.939035     0.05459402      1.2578622E-4    true    669.387261076072    
  14.940707     0.05587055      1.2578622E-4    true    669.3123599596513   
  14.942379     0.057224803     1.2578622E-4    true    669.2374756034827   
  14.94405      0.05865161      1.2578622E-4    true    669.1626507054384   
  14.945722     0.060145892     1.2578622E-4    true    669.0877998433485   
  14.947393     0.06170257      1.2578622E-4    true    669.0129657246465   
  14.949065     0.06331657      1.2578622E-4    true    668.938148343715    
  14.950737     0.06498274      1.2578622E-4    true    668.8633476949394   
  14.952408     0.06669579      1.2578622E-4    true    668.7886064284775   
  14.95408      0.06845023      1.2578622E-4    true    668.7138392176417   
  14.955703     0.07018759      1.2578622E-4    false   668.6412632010413   
