# WAVENUMBER   TRANSMISSION   UNCERTAINTY     FLAG    lambda              
  11.447586    0.8660464      0.0021942982    true    873.5466104349472   
  11.449258    0.86823237     0.0023031784    true    873.4190574138324   
  11.449513    0.868585       0.0023031784    false   873.3995602916452   
  11.45093     0.870675       0.002643888     true    873.2915416372051   
  11.4526005   0.8733917      0.002643888     true    873.1641357983673   
  11.454272    0.8764037      0.002643888     true    873.0366944405706   
  11.455944    0.8797345      0.002643888     true    872.9092902783683   
  11.457616    0.8834076      0.002643888     true    872.7819232954789   
  11.459288    0.88744354     0.002643888     true    872.6545934756299   
  11.460959    0.89185804     0.002643888     true    872.5273008025588   
  11.462631    0.8966592      0.002643888     true    872.400045260012    
  11.464303    0.9018457      0.002643888     true    872.2728268317462   
  11.465974    0.90740496     0.002855506     true    872.1457180416279   
  11.466375    0.9087939      0.002855506     false   872.115179725877    
  11.467646    0.913312       0.0035812836    true    872.0185737720815   
  11.469317    0.9195287      0.0035812836    true    871.8914665681503   
  11.470989    0.9260039      0.0035812836    true    871.7643964136291   
  11.472661    0.9326736      0.0035812836    true    871.637363292321    
  11.474333    0.9394625      0.0035812836    true    871.5103671880389   
  11.476005    0.9462851      0.0035812836    true    871.3834080846054   
  11.477675    0.9530486      0.0035812836    true    871.2565583581181   
  11.479347    0.9596547      0.0035812836    true    871.1296731868025   
  11.481019    0.966003       0.0035812836    true    871.0028249678682   
  11.482691    0.97199416     0.0035812836    true    870.8760136851755   
  11.483237    0.9738585      0.0035834133    false   870.8345711132927   
  11.484363    0.9775332      0.0036334486    true    870.7492393225939   
  11.486034    0.98253286     0.0036334486    true    870.6225018640018   
  11.487706    0.98691684     0.0036334486    true    870.4958012932879   
  11.489378    0.99062294     0.0036334486    true    870.3691375943495   
  11.49105     0.9936057      0.0036334486    true    870.2425107510938   
  11.492721    0.99583864     0.0036334486    true    870.1159929502892   
  11.494392    0.9973159      0.0036334486    true    869.9894397491558   
  11.496064    0.99805284     0.0036334486    true    869.8629233554914   
  11.497736    0.99808645     0.0036334486    true    869.73644375324     
  11.499408    0.99747425     0.0036334486    true    869.6100009263557   
  11.5001      0.9970575      0.0036558292    false   869.5576457518865   
  11.50108     0.99629253     0.003700401     true    869.4835948588014   
  11.502751    0.9946338      0.003700401     true    869.3572255345496   
  11.504422    0.99260336     0.003700401     true    869.2309649936282   
  11.506094    0.9903151      0.003700401     true    869.1046690869981   
  11.507766    0.98788667     0.003700401     true    868.9784098756527   
  11.509438    0.98543483     0.003700401     true    868.8521873436014   
  11.511109    0.98307014     0.003700401     true    868.7260014748631   
  11.512781    0.980892       0.003700401     true    868.599852253466    
  11.514453    0.9789846      0.003700401     true    868.4737396634476   
  11.516125    0.97741294     0.003700401     true    868.3476636888544   
  11.516962    0.9767628      0.0037067865    false   868.2845315785072   
  11.517796    0.9762204      0.0036941858    true    868.2216962025568   
  11.519467    0.97542727     0.0036941858    true    868.0956933901272   
  11.521139    0.9750304      0.0036941858    true    867.9697271453274   
  11.522811    0.9750047      0.0036941858    true    867.8437974522417   
  11.524483    0.9753052      0.0036941858    true    867.7179042949626   
  11.5261545   0.9758712      0.0036941858    true    867.5920476575926   
  11.527826    0.97663057     0.0036941858    true    867.466227524243    
  11.529497    0.9775055      0.0036941858    true    867.340515621999    
  11.531169    0.9784177      0.0036941858    true    867.2147684282601   
  11.532841    0.97929454     0.0036941858    true    867.0890576909402   
  11.533825    0.97975576     0.0036009245    false   867.0150681837049   
  11.5345125   0.980074       0.0029163877    true    866.9633833941873   
  11.536184    0.9807092      0.0029163877    true    866.8377455221588   
  11.537856    0.98117185     0.0029163877    true    866.7121440590217   
  11.539528    0.98145384     0.0029163877    true    866.5865789889515   
  11.5412      0.98156816     0.0029163877    true    866.461050296133    
  11.542871    0.9815472      0.0029163877    true    866.3355579647605   
  11.544542    0.9814403      0.0029163877    true    866.2101735351288   
  11.546214    0.98130953     0.0029163877    true    866.0847538585472   
  11.547886    0.98122466     0.0029163877    true    865.9593704960575   
  11.549558    0.9812571      0.0029163877    true    865.8340234318908   
  11.550687    0.9816         0.0029135128    false   865.7493828525353   
  11.567549    0.99597526     0.002559622     false   864.4873874784472   
  11.584412    0.99230576     0.0026164132    false   863.2289948840615   
  11.601274    0.96981615     0.002508325     false   861.9743313853386   
  11.618136    0.9645686      0.003107749     false   860.723239131807    
  11.634998    0.94292223     0.0035915824    false   859.4758437990259   
  11.651861    0.91647017     0.0028089804    false   858.2319885426763   
  11.668723    0.9416177      0.0026311083    false   856.9917984024086   
  11.685586    0.9956344      0.0024896923    false   855.7551175302829   
  11.702448    1.0            0.002091918     false   854.5220703344969   
  11.71931     0.9952905      0.002527061     false   853.2925713916497   
  11.736173    0.9690039      0.0026300026    false   852.0665361694922   
  11.753035    0.94530535     0.0022412823    false   850.8440881373261   
  11.769897    0.9443026      0.0026771275    false   849.6250738962237   
  11.786759    0.9558956      0.00281807      false   848.4096162950158   
  11.803621    0.94797385     0.0029023318    false   847.1976313473206   
  11.820484    0.94810915     0.0024107944    false   845.9890359376882   
  11.837346    0.9499781      0.0023929633    false   844.7839519923572   
  11.854209    0.96030736     0.0024647817    false   843.5822285030641   
  11.871071    0.9393772      0.0026299993    false   842.3839867863352   
  11.887934    0.91933805     0.0017329353    false   841.1890767742589   
  11.904796    0.94645816     0.0028894283    false   839.9976191778906   
  11.921658    0.9596918      0.0028645312    false   838.8095319614065   
  11.93852     0.9334547      0.002618074     false   837.6247339326302   
  11.955382    0.89808655     0.0027154447    false   836.4433449022972   
  11.972245    0.876038       0.0024796142    false   835.2652171145825   
  11.989107    0.871059       0.0022523259    false   834.0904697852045   
  12.005969    0.8863111      0.0023468651    false   832.9190222295018   
  12.022832    0.9170042      0.0029477065    false   831.7507945876739   
  12.039694    0.94911057     0.003036512     false   830.5859051906391   
  12.056557    0.9698955      0.003084233     false   829.4242085406546   
  12.073419    0.95122457     0.0021336786    false   828.2658223838631   
  12.0902815   0.8894029      0.0023008871    false   827.1106021110182   
  12.107143    0.86859995     0.002283817     false   825.9586648875251   
  12.124005    0.9143886      0.002361903     false   824.8099318639172   
  12.140868    0.9329574      0.0015929037    false   823.6643249902224   
  12.15773     0.89923906     0.0019121538    false   822.521960568245    
  12.174593    0.82696867     0.0020972674    false   821.3826961740363   
  12.191455    0.7585736      0.0021100622    false   820.2466475386132   
  12.208318    0.7575424      0.0019501472    false   819.1136730980462   
  12.22518     0.802519       0.0017121446    false   817.983888016488    
  12.242042    0.841696       0.0017611696    false   816.857215216577    
  12.258904    0.7910954      0.0017546384    false   815.7335783961172   
  12.275766    0.736286       0.0017204259    false   814.6130918762587   
  12.292629    0.7466755      0.001834333     false   813.4956162087165   
  12.309491    0.75042367     0.0017032917    false   812.3812651574436   
  12.326353    0.7266368      0.001556388     false   811.2699628738399   
  12.343216    0.71521425     0.0018841393    false   810.161634267701    
  12.360078    0.69916177     0.0015778006    false   809.0563922743299   
  12.376941    0.66648054     0.001289602     false   807.9540995131591   
  12.393803    0.6576483      0.0014649219    false   806.8548683717656   
  12.4106655   0.6534337      0.0017231737    false   805.758562283581    
  12.427527    0.6292332      0.0015311076    false   804.6652930921903   
  12.444389    0.61530584     0.0012664365    false   803.5749866195495   
  12.461252    0.6192872      0.0013350004    false   802.4875694233452   
  12.478114    0.606361       0.0013092139    false   801.4031525381163   
  12.494977    0.58647543     0.0015525218    false   800.321601400343    
  12.511839    0.5410153      0.0012500216    false   799.2430265097738   
  12.528701    0.5080803      8.9734E-4       false   798.1673548474021   
  12.545564    0.526516       0.0010750254    false   797.0945141143159   
  12.562426    0.5793792      0.0014697282    false   796.0246140148785   
  12.5792885   0.6125409      0.0013284386    false   794.9575219440894   
  12.59615     0.59359807     0.0011817631    false   793.8933470805354   
  12.613013    0.5704839      0.0012544784    false   792.8319575904586   
  12.629875    0.59645194     0.0016676077    false   791.7734621302229   
  12.646737    0.69076294     0.0014508555    false   790.7177892574994   
  12.6636      0.7693847      0.0016964716    false   789.6648682289074   
  12.680462    0.7877247      0.0012451573    false   788.6148069240852   
  12.697325    0.7587734      0.0014393701    false   787.567475407669    
  12.714187    0.72236603     0.001325152     false   786.5229810458326   
  12.73105     0.72658134     0.0012658898    false   785.481194650905    
  12.747911    0.7738681      0.0012409408    false   784.442223079049    
  12.764773    0.82553273     0.0015775564    false   783.4059964131048   
  12.781636    0.831728       0.0013529676    false   782.3724454145441   
  12.798498    0.80630714     0.001368944     false   781.3416761809326   
  12.815361    0.7692962      0.0018078774    false   780.3135613653344   
  12.832223    0.76671207     0.0020011745    false   779.288206563814    
  12.849085    0.81782347     0.0021377944    false   778.2655429183266   
  12.865948    0.85840046     0.002099009     false   777.2455022354288   
  12.88281     0.8386778      0.0016545188    false   776.2281893652232   
  12.8996725   0.82706034     0.0017661822    false   775.2134787617622   
  12.916534    0.8038086      0.0015954288    false   774.2014747819841   
  12.933397    0.776925       0.0013075834    false   773.192052589471    
  12.950259    0.7651215      0.0014932326    false   772.1853160512841   
  12.967121    0.7806718      0.0017443497    false   771.1811977513883   
  12.983984    0.7918778      0.0014744626    false   770.1796309193581   
  13.000846    0.8179656      0.001648544     false   769.1807186935513   
  13.017709    0.81696165     0.0019615686    false   768.1843379848158   
  13.034571    0.82051736     0.0019540258    false   767.1905914497338   
  13.051434    0.8452941      0.0022193969    false   766.1993566876281   
  13.0682955   0.84761757     0.0021522676    false   765.2107358764998   
  13.085157    0.8504466      0.0015368038    false   764.2246629966135   
  13.10202     0.88420206     0.0014926073    false   763.241072655575    
  13.118882    0.8866272      0.0021458527    false   762.2600663194521   
  13.135745    0.85645306     0.001916074     false   761.281523283253    
  13.152607    0.8171959      0.0016344646    false   760.3055445423372   
  13.169469    0.83375067     0.0015383754    false   759.3320650474116   
  13.186332    0.8399609      0.0016417837    false   758.3610203638987   
  13.203194    0.84342724     0.0015157108    false   757.3925107869147   
  13.220057    0.8587448      0.0022660634    false   756.4264172715596   
  13.236918    0.83696157     0.0019128467    false   755.4628396499546   
  13.253781    0.81175095     0.0012082045    false   754.5016595315003   
  13.270643    0.80569834     0.0012564613    false   753.5429762883645   
  13.287505    0.80957484     0.0015815746    false   752.5867261936247   
  13.304368    0.80707425     0.0014819015    false   751.6328461179669   
  13.32123     0.7993776      0.0015465237    false   750.6814347492849   
  13.338093    0.798021       0.0016143906    false   749.732375308916    
  13.354955    0.7992209      0.0015307507    false   748.7857660322979   
  13.371817    0.7923227      0.001942423     false   747.8415441120359   
  13.3886795   0.7566581      0.0013367039    false   746.8996473265138   
  13.405541    0.6897586      0.001401749     false   745.9601732380271   
  13.422404    0.66115505     0.0013998195    false   745.0230066466014   
  13.439266    0.6760323      0.001419785     false   744.0882446694217   
  13.456129    0.6852368      0.0013103094    false   743.15577272889     
  13.472991    0.6778843      0.0013084996    false   742.2256874999779   
  13.489853    0.6592623      0.0011844054    false   741.2979274289055   
  13.506716    0.61100066     9.484897E-4     false   740.3724315316344   
  13.523578    0.5721454      0.0012613856    false   739.4492958252033   
  13.540441    0.5412121      0.0012848075    false   738.5284072656913   
  13.557302    0.52998054     0.0011377698    false   737.6098614350645   
  13.574165    0.54940486     0.0013245783    false   736.6935458941216   
  13.591027    0.545706       0.0013676806    false   735.7795557925722   
  13.607889    0.50532466     0.0014333285    false   734.8678307923537   
  13.624752    0.46949157     0.0015240937    false   733.9583111096925   
  13.641614    0.4309727      0.0013875394    false   733.0510912511503   
  13.658477    0.39292207     0.0011452583    false   732.1460602679063   
  13.675339    0.3763247      7.762997E-4     false   731.2433122412068   
  13.692201    0.37699968     5.9189514E-4    false   730.3427876790038   
  13.709064    0.36294568     6.874163E-4     false   729.4444276328444   
  13.725925    0.32244405     7.3679595E-4    false   728.5483255511346   
  13.742788    0.29227147     6.969785E-4     false   727.6543719455132   
  13.75965     0.28754684     5.9297634E-4    false   726.7626598458737   
  13.776513    0.28292537     4.5498033E-4    false   725.873080339846    
  13.793375    0.28753492     5.3818704E-4    false   724.9857260414942   
  13.810237    0.28960574     5.0942664E-4    false   724.1005386130306   
  13.8271      0.27211264     4.1200436E-4    false   723.2174602457519   
  13.843962    0.2434331      4.625096E-4     false   722.3365829349691   
  13.860825    0.2365382      4.0960277E-4    false   721.4577991882279   
  13.8776865   0.24919593     4.6921673E-4    false   720.581200591624    
  13.894549    0.25011462     4.7519122E-4    false   719.7066802127816   
  13.911411    0.23991673     3.84942E-4      false   718.8343292311903   
  13.928273    0.22540183     4.7042302E-4    false   717.9640904293935   
  13.945136    0.20925014     3.778237E-4     false   717.0959071050265   
  13.961998    0.19728139     3.3405985E-4    false   716.2298698325217   
  13.978861    0.18509157     3.0464082E-4    false   715.3658730603801   
  13.995723    0.17225184     2.6623544E-4    false   714.5040069628599   
  14.012586    0.16603786     2.6987275E-4    false   713.6441665332155   
  14.029448    0.16656373     3.0576743E-4    false   712.7864415480667   
  14.046309    0.16864844     3.3058083E-4    false   711.9307758776906   
  14.063172    0.15702716     3.0644744E-4    false   711.0771138939552   
  14.080034    0.13979511     2.2419081E-4    false   710.2255447817411   
  14.096897    0.12974411     2.531528E-4     false   709.3759648775767   
  14.113759    0.12794746     3.0141414E-4    false   708.5284629749593   
  14.130621    0.12876123     2.5279535E-4    false   707.682983701862    
  14.147484    0.12660672     2.90245E-4      false   706.839472178496    
  14.164346    0.11621413     2.2788794E-4    false   705.9980166159083   
  14.181209    0.11185878     2.0184838E-4    false   705.1585146678817   
  14.198071    0.111508384    2.442569E-4     false   704.3210541602106   
  14.214933    0.11155574     2.3281103E-4    false   703.4855332664495   
  14.231795    0.108817846    2.3039285E-4    false   702.652039429559    
  14.248657    0.1030977      1.968538E-4     false   701.8205183122725   
  14.26552     0.09732386     1.5067248E-4    false   700.9909160568566   
  14.282382    0.0911202      1.4553352E-4    false   700.1633195365195   
  14.299245    0.08517021     1.3856204E-4    false   699.3376282067741   
  14.316107    0.0797021      1.3267572E-4    false   698.5139285639582   
  14.33297     0.07107124     1.2809924E-4    false   697.6921205694937   
  14.349832    0.066911034    1.10743415E-4   false   696.8722903452003   
  14.3666935   0.06655218     1.1655497E-4    false   696.0543845592672   
  14.383556    0.06481885     1.2054936E-4    false   695.2383503471498   
  14.400418    0.059737183    9.504022E-5     false   694.4242732732656   
  14.417281    0.052978598    8.1500024E-5    false   693.6120545469639   
  14.434143    0.047028083    6.871251E-5     false   692.8017793639451   
  14.451005    0.04465545     6.899818E-5     false   691.9933950932545   
  14.5         0.04235654     7.899483E-5     false   689.655172413793    
  14.55        0.031000523    5.953974E-5     false   687.2852143581271   
  14.6         0.02541984     4.643139E-5     false   684.9314889533816   
  14.65        0.021234483    3.9322218E-5    false   682.5938744292763   
  14.7         0.017962525    4.2446594E-5    false   680.2721176701774   
  14.75        0.0149548985   2.0905623E-5    false   677.9661016949153   
  14.8         0.012741195    2.018989E-5     false   675.6756669679118   
  14.85        0.011174748    1.9950077E-5    false   673.4006561022246   
  14.9         0.009670882    1.1821083E-5    false   671.1409567798629   
  14.95        0.008051562    9.178364E-6     false   668.8963296041371   
  15.0         0.006774438    1.005653E-5     false   666.6666666666666   
  15.05        0.006000045    8.079715E-6     false   664.4518188216526   
  15.1         0.0051592854   7.922202E-6     false   662.251638898745    
  15.15        0.004069059    5.776277E-6     false   660.0660232208056   
  15.2         0.0033542165   5.7826865E-6    false   657.8947450975963   
  15.25        0.0031736353   4.6338096E-6    false   655.7377049180328   
  15.3         0.002976366    4.839475E-6     false   653.5947630939015   
  15.35        0.0022775114   3.9101915E-6    false   651.4657818557346   
  15.4         0.001395239    8.093385E-6     false   649.3506654355598   
  15.45        9.795411E-4    1.9107376E-6    false   647.249198928996    
  15.5         8.311563E-4    3.0575843E-6    false   645.1612903225806   
  15.55        4.1588512E-4   5.773325E-7     false   643.0868088322139   
  15.6         4.412241E-4    6.127892E-7     false   641.0256253505212   
  15.65        9.5958356E-4   4.7393446E-6    false   638.9776513578677   
  15.7         7.235226E-4    2.6952273E-6    false   636.9426828972723   
  15.75        8.518477E-4    2.4524195E-6    false   634.9206349206349   
  15.8         0.0011601867   4.7220083E-6    false   632.9113847646666   
  15.85        9.13776E-4     4.2219872E-5    false   630.9148113138864   
  15.9         5.715826E-4    4.0728173E-6    false   628.9308326992499   
  15.95        5.163846E-4    2.4593466E-5    false   626.9592551462689   
  16.0         8.3832216E-4   1.5176437E-5    false   625.0               
  16.05        0.0011798954   2.4841347E-5    false   623.0529891184864   
  16.1         8.2194124E-4   4.0896985E-6    false   621.117997705732    
  16.15        4.7294932E-4   1.9183653E-6    false   619.1950610652738   
  16.2         6.890722E-4    1.1429828E-6    false   617.2839215462805   
  16.25        0.0010310168   2.534514E-6     false   615.3846153846154   
  16.3         8.663749E-4    1.7909955E-6    false   613.4969612307384   
  16.35        4.566529E-4    7.9842204E-7    false   611.6207808370146   
  16.4         5.2010966E-4   1.1897657E-5    false   609.7561117441156   
  16.45        7.6295127E-4   5.7804277E-6    false   607.9027073682091   
  16.5         6.3635083E-4   7.4781283E-6    false   606.060606060606    
  16.55        3.4503452E-4   7.5475634E-7    false   604.2296351051739   
  16.6         2.0311544E-4   9.307806E-7     false   602.4096247107809   
  16.65        3.503133E-4    3.921919E-6     false   600.6006143610181   
  16.7         5.379501E-4    5.027549E-6     false   598.8023678532962   
  16.75        4.2507076E-4   1.0968566E-5    false   597.0149253731344   
  16.8         3.1306065E-4   1.1813925E-6    false   595.2381222696814   
  16.85        6.181047E-4    4.5695183E-6    false   593.471796653322    
  16.9         7.299725E-4    6.0789216E-6    false   591.7159896876768   
  16.95        3.713652E-4    2.659348E-6     false   589.9704749196607   
  17.0         6.764464E-5    3.6129911E-6    false   588.235294117647    
  17.05        1.1190875E-4   3.6130912E-6    false   586.5102901743015   
  17.1         2.2919437E-4   6.098695E-6     false   584.7953085917131   
  17.15        2.1200781E-4   9.420431E-5     false   583.0903919785034   
  17.2         8.376805E-5    9.274695E-5     false   581.395323048289    
  17.25        1.7416295E-4   9.1272406E-5    false   579.7101449275362   
  17.3         4.5058707E-4   8.945399E-5     false   578.0347075725713   
  17.35        4.6329104E-4   8.7737324E-5    false   576.3688634082263   
  17.4         1.7634501E-4   8.598358E-5     false   574.7126562779011   
  17.45        1.524314E-4    8.399261E-5     false   573.0658775235205   
  17.5         3.874446E-4    8.218323E-5     false   571.4285714285713   
  17.55        4.1999973E-4   8.053708E-5     false   569.8005945711313   
  17.6         3.4125187E-4   7.867469E-5     false   568.1818058668092   
  17.65        3.5251933E-4   7.670765E-5     false   566.5722502056749   
  17.7         4.7469672E-4   7.477745E-5     false   564.971727059931    
  17.75        5.40672E-4     7.3145085E-5    false   563.3802816901409   
  17.8         4.4902958E-4   7.1590344E-5    false   561.7977768886342   
  17.85        4.0726946E-4   6.9775204E-5    false   560.224077663388    
  17.9         4.998869E-4    6.758575E-5     false   558.65922978277     
  17.95        5.075433E-4    6.512493E-5     false   557.1030403879727   
  18.0         3.6433135E-4   6.265402E-5     false   555.5555555555555   
  18.05        2.3231335E-4   6.013842E-5     false   554.0166439158535   
  18.1         2.6177295E-4   5.764137E-5     false   552.4861762012845   
  18.15        3.238176E-4    5.5109067E-5    false   550.9641989077776   
  18.2         2.255726E-4    5.246924E-5     false   549.4505264177207   
  18.25        1.4658748E-4   5.0013743E-5    false   547.945205479452    
  18.3         2.2618844E-4   4.774581E-5     false   546.4481102134876   
  18.35        2.815925E-4    4.542253E-5     false   544.9591167364902   
  18.4         2.180872E-4    4.3192376E-5    false   543.4782721369842   
  18.45        1.5205788E-4   4.0978583E-5    false   542.0053976413386   
  18.5         1.7954399E-4   3.8621823E-5    false   540.5405405405405   
  18.55        2.5181362E-4   3.6261517E-5    false   539.0835801233494   
  18.6         2.82071E-4     3.3866934E-5    false   537.6343975757394   
  18.65        2.433478E-4    3.1428157E-5    false   536.1930404579847   
  18.7         1.9319322E-4   2.8840002E-5    false   534.7593364711767   
  18.75        1.9295013E-4   2.605396E-5     false   533.3333333333334   
  18.8         1.8130252E-4   2.3256147E-5    false   531.9149152031316   
  18.85        1.295251E-4    2.0553047E-5    false   530.503968043968    
  18.9         1.0107886E-4   1.7909268E-5    false   529.100539779674    
  18.95        1.0402414E-4   1.5437232E-5    false   527.7044642423981   
  19.0         1.0462419E-4   1.32345895E-5   false   526.3157894736842   
  19.05        8.194801E-5    1.13114165E-5   false   524.9344042253632   
  19.1         5.4089534E-5   9.614571E-6     false   523.5601989674154   
  19.15        5.358774E-5    8.148006E-6     false   522.1932218903867   
  19.2         5.4522694E-5   6.8309355E-6    false   520.8333126372769   
  19.25        4.044538E-5    5.6636563E-6    false   519.4805194805194   
  19.3         2.9827457E-5   4.6971613E-6    false   518.1347355080534   
  19.35        2.9082608E-5   3.903031E-6     false   516.7958554448592   
  19.4         2.9300883E-5   3.2615003E-6    false   515.4639276615404   
  19.45        2.2742219E-5   2.7255971E-6    false   514.1387973132765   
  19.5         1.3416663E-5   2.292826E-6     false   512.8205128205128   
  19.55        1.078747E-5    1.9469E-6       false   511.5089713683056   
  19.6         1.2777389E-5   1.6735204E-6    false   510.2040717026833   
  19.65        1.1332834E-5   1.4355704E-6    false   508.905862296803    
  19.7         6.2308636E-6   1.2614641E-6    false   507.6141935391424   
  19.75        3.987377E-6    1.1524498E-6    false   506.32911392405066  
  19.8         5.0274875E-6   1.0645161E-6    false   505.0505245112612   
  19.85        5.5782443E-6   1.0099502E-6    false   503.7783278500665   
  19.9         4.2082575E-6   9.3138004E-7    false   502.5125724469012   
  19.95        2.2020504E-6   8.521266E-7     false   501.2531136628683   
  20.0         3.5701985E-6   8.219551E-7     false   500.0               
  20.05        5.7550874E-6   8.1616673E-7    false   498.7531361854585   
  20.1         4.4967524E-6   7.667864E-7     false   497.5124283688592   
  20.15        2.734362E-6    7.281087E-7     false   496.2779250280399   
  20.2         3.7550249E-6   7.092631E-7     false   495.0494862528325   
  20.25        5.320192E-6    7.0603676E-7    false   493.8271604938272   
  20.3         5.273268E-6    7.0757454E-7    false   492.610855952328    
  20.35        4.854194E-6    6.9233084E-7    false   491.4004821889726   
  20.4         5.23221E-6     6.9245567E-7    false   490.19608759779254  
  20.45        6.2572444E-6   7.058493E-7     false   488.9975367689236   
  20.5         6.589599E-6    6.979393E-7     false   487.8048780487805   
  20.55        5.739558E-6    6.540202E-7     false   486.6180229323644   
  20.6         5.0060544E-6   6.2359726E-7    false   485.43688421458853  
  20.65        5.6829067E-6   6.433653E-7     false   484.2615101564701   
  20.7         5.7446446E-6   6.393503E-7     false   483.0917696343106   
  20.75        4.22494E-6     5.904634E-7     false   481.9277108433735   
  20.8         3.5671071E-6   5.7264003E-7    false   480.7692484037417   
  20.85        4.3158284E-6   5.7502325E-7    false   479.6162981794198   
  20.9         4.531641E-6    5.589913E-7     false   478.4689082546126   
  20.95        3.9480356E-6   5.360404E-7     false   477.32695159085614  
  21.0         3.1458214E-6   5.1693E-7       false   476.1904761904762   
  21.05        2.83056E-6     4.953885E-7     false   475.05939964092914  
  21.1         3.2195385E-6   4.804431E-7     false   473.93364072078975  
  21.15        2.928535E-6    4.6230497E-7    false   472.8132472985314   
  21.2         2.366077E-6    4.3889725E-7    false   471.6980962322129   
  21.25        2.4368069E-6   4.2708984E-7    false   470.5882352941177   
  21.3         2.7533895E-6   4.3083955E-7    false   469.48358489143425  
  21.35        2.5692163E-6   4.1859224E-7    false   468.38406657263033  
  21.4         1.8360208E-6   3.9635918E-7    false   467.28972795592915  
  21.45        1.6494903E-6   3.949542E-7     false   466.2004496185214   
  21.5         2.112966E-6    3.8824348E-7    false   465.1162790697674   
  21.55        2.078294E-6    3.7337242E-7    false   464.03713939824786  
  21.6         1.5496747E-6   3.6332415E-7    false   462.96295478674296  
  21.65        1.3530339E-6   3.5333628E-7    false   461.8937725726786   
  21.7         1.5555514E-6   3.5107928E-7    false   460.8294768854844   
  21.75        1.632484E-6    3.5619095E-7    false   459.7701149425287   
  21.8         1.4040447E-6   3.551047E-7     false   458.7156123840477   
  21.85        1.1861482E-6   3.483547E-7     false   457.6658958999687   
  21.9         1.3044786E-6   3.4318012E-7    false   456.6210125199586   
  21.95        1.3926367E-6   3.3822496E-7    false   455.58084976853735  
  22.0         1.0650524E-6   3.3633182E-7    false   454.54545454545456  
  22.05        8.0176665E-7   3.446776E-7     false   453.5147549208299   
  22.1         1.0071517E-6   3.5746976E-7    false   452.488679972365    
  22.15        1.1929411E-6   3.707997E-7     false   451.4672763982437   
  22.2         9.799945E-7    3.691236E-7     false   450.45043496998153  
  22.25        6.585782E-7    3.6544972E-7    false   449.438202247191    
  22.3         8.752121E-7    3.7481234E-7    false   448.4305086154855   
  22.35        1.5258838E-6   3.8417812E-7    false   447.4272854281895   
  22.4         1.4766774E-6   3.9653054E-7    false   446.42857903120483  
  22.45        9.80102E-7     4.0903748E-7    false   445.43428330336803  
  22.5         1.1709618E-6   4.186072E-7     false   444.44444444444446  
  22.55        1.5747744E-6   4.4041906E-7    false   443.45899504799837  
  22.6         1.3267121E-6   4.496033E-7     false   442.477868637526    
  22.65        9.59337E-7     4.523994E-7     false   441.50111118849037  
  22.7         9.885154E-7    4.625707E-7     false   440.528619555213    
  22.75        1.5397906E-6   4.8408907E-7    false   439.5604395604396   
  22.8         2.064628E-6    5.135624E-7     false   438.59650590449905  
  22.85        1.4966857E-6   5.1011915E-7    false   437.6367541818305   
  22.9         9.950202E-7    4.98465E-7      false   436.68122998168866  
  22.95        1.2697172E-6   5.201855E-7     false   435.72983300934726  
  23.0         2.6479174E-6   5.5490773E-7    false   434.78260869565213  
  23.05        2.5773475E-6   5.427339E-7     false   433.8394937524193   
  23.1         2.5167465E-6   5.379873E-7     false   432.90042575158407  
  23.15        2.5131367E-6   5.4304337E-7    false   431.9654498825806   
  23.2         2.515157E-6    5.409229E-7     false   431.0344685839137   
  23.25        2.5938916E-6   5.439464E-7     false   430.1075268817205   
  23.3         2.6800535E-6   5.4547445E-7    false   429.1845634095209   
  23.35        2.7072906E-6   5.4041533E-7    false   428.2655176286797   
  23.4         2.5643617E-6   5.154031E-7     false   427.3504343171475   
  23.45        2.3271145E-6   4.88864E-7      false   426.43921853529616  
  23.5         2.0499326E-6   4.7100536E-7    false   425.531914893617    
  23.55        1.7129728E-6   4.499195E-7     false   424.628463862667    
  23.6         1.3222447E-6   4.1283164E-7    false   423.7288067101817   
  23.65        1.0143438E-6   3.8378874E-7    false   422.83298779272656  
  23.7         8.192546E-7    3.676418E-7     false   421.94091468711514  
  23.75        6.987895E-7    3.4672524E-7    false   421.05263157894734  
  23.8         6.5580855E-7   3.289039E-7     false   420.1680806959162   
  23.85        6.644753E-7    3.1149196E-7    false   419.2872050337369   
  23.9         7.1058E-7      2.9561247E-7    false   418.410048519279    
  23.95        7.6442245E-7   2.757297E-7     false   417.53652114592546  
  24.0         8.2010763E-7   2.5526373E-7    false   416.66666666666663  
  24.05        9.2673577E-7   2.4788338E-7    false   415.8004289908753   
  24.1         1.0465084E-6   2.405215E-7     false   414.9377527682078   
  24.15        1.1447008E-6   2.281092E-7     false   414.07868148896404  
  24.2         1.2934025E-6   2.242867E-7     false   413.22312746842044  
  24.25        1.5377464E-6   2.3199154E-7    false   412.3711340206185   
  24.3         1.7247564E-6   2.3247196E-7    false   411.52264666530294  
  24.35        1.7994272E-6   2.2505745E-7    false   410.67761163609543  
  24.4         1.8832679E-6   2.2189188E-7    false   409.83607198114976  
  24.45        1.9345198E-6   2.1873821E-7    false   408.99794224782545  
  24.5         1.945866E-6    2.1482002E-7    false   408.1632653061224   
  24.55        2.011607E-6    2.1534339E-7    false   407.33198821872276  
  24.6         2.0549467E-6   2.1446893E-7    false   406.50405873703284  
  24.65        2.0948482E-6   2.1327367E-7    false   405.6795194626553   
